Año,Semana,Eventos o daños,Departamento,Distrito,Provincia,Ubigeo,Casos
2021,41,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,41,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,41,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,41,Dengue,LIMA,RIMAC,LIMA,150128,
2021,41,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,42,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,42,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,42,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,42,Dengue,LIMA,RIMAC,LIMA,150128,
2021,42,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,43,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,43,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,48,Dengue,ICA,PARACAS,PISCO,110505,
2021,49,Dengue,ICA,PARACAS,PISCO,110505,
2021,50,Dengue,ICA,PARACAS,PISCO,110505,
2021,51,Dengue,ICA,PARACAS,PISCO,110505,
2021,52,Dengue,ICA,PARACAS,PISCO,110505,
2021,53,Dengue,ICA,PARACAS,PISCO,110505,
2021,41,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,42,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,43,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,44,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,45,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,46,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,47,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,48,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,49,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,50,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,51,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,52,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,53,Dengue,ICA,EL CARMEN,CHINCHA,110205,
2021,41,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,42,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,43,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,44,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,45,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,46,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,47,Dengue,HUANUCO,CODO DEL POZUZO,PUERTO INCA,100902,
2021,41,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,41,Dengue,ICA,NASCA,NASCA,110301,
2021,42,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,42,Dengue,ICA,NASCA,NASCA,110301,
2021,43,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,43,Dengue,ICA,NASCA,NASCA,110301,
2021,44,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,47,Dengue,LIMA,ATE,LIMA,150103,
2021,47,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,48,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,48,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,48,Dengue,LIMA,ATE,LIMA,150103,
2021,48,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,49,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,49,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,49,Dengue,LIMA,ATE,LIMA,150103,
2021,49,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,50,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,50,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,50,Dengue,LIMA,ATE,LIMA,150103,
2021,50,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,51,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,51,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,51,Dengue,LIMA,ATE,LIMA,150103,
2021,51,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,52,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,52,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,52,Dengue,LIMA,ATE,LIMA,150103,
2021,52,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,53,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,
2021,53,Dengue,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,150143,
2021,53,Dengue,LIMA,ATE,LIMA,150103,
2021,53,Dengue,LIMA,CARABAYLLO,LIMA,150106,
2021,42,Dengue,PIURA,QUERECOTILLO,SULLANA,200607,
2021,43,Dengue,PIURA,COLAN,PAITA,200504,
2021,43,Dengue,PIURA,YAMANGO,MORROPON,200410,
2021,43,Dengue,PIURA,SECHURA,SECHURA,200801,
2021,43,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,43,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,44,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,44,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,45,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,45,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,46,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,46,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,47,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2019,10,Dengue,LA LIBERTAD,LAREDO,TRUJILLO,130106,0
2019,10,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,0
2019,11,Dengue,LA LIBERTAD,LAREDO,TRUJILLO,130106,0
2019,11,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,0
2019,12,Dengue,LA LIBERTAD,LAREDO,TRUJILLO,130106,0
2019,12,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,0
2019,13,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,0
2019,46,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,4,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,5,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,6,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,7,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2017,39,Dengue,PASCO,PUERTO BERMUDEZ,OXAPAMPA,190306,0
2017,39,Dengue,PASCO,VILLA RICA,OXAPAMPA,190307,0
2017,40,Dengue,PASCO,PALCAZU,OXAPAMPA,190304,0
2017,40,Dengue,PASCO,POZUZO,OXAPAMPA,190305,0
2017,40,Dengue,PASCO,PUERTO BERMUDEZ,OXAPAMPA,190306,0
2017,40,Dengue,PASCO,VILLA RICA,OXAPAMPA,190307,0
2017,41,Dengue,PASCO,PALCAZU,OXAPAMPA,190304,0
2017,41,Dengue,PASCO,POZUZO,OXAPAMPA,190305,0
2017,41,Dengue,PASCO,PUERTO BERMUDEZ,OXAPAMPA,190306,0
2017,41,Dengue,PASCO,VILLA RICA,OXAPAMPA,190307,0
2017,42,Dengue,PASCO,PALCAZU,OXAPAMPA,190304,0
2021,44,Dengue,ICA,SANTIAGO,ICA,110111,
2021,44,Dengue,ICA,LA TINGUIÑA,ICA,110102,
2021,44,Dengue,ICA,PISCO,PISCO,110501,
2021,44,Dengue,ICA,ICA,ICA,110101,
2021,45,Dengue,ICA,PALPA,PALPA,110401,
2021,45,Dengue,ICA,SAN ANDRES,PISCO,110506,
2021,45,Dengue,ICA,SANTIAGO,ICA,110111,
2021,45,Dengue,ICA,LA TINGUIÑA,ICA,110102,
2021,45,Dengue,ICA,PISCO,PISCO,110501,
2021,45,Dengue,ICA,ICA,ICA,110101,
2021,46,Dengue,ICA,PALPA,PALPA,110401,
2021,46,Dengue,ICA,SAN ANDRES,PISCO,110506,
2021,46,Dengue,ICA,SANTIAGO,ICA,110111,
2021,46,Dengue,ICA,LA TINGUIÑA,ICA,110102,
2021,46,Dengue,ICA,PISCO,PISCO,110501,
2021,46,Dengue,ICA,ICA,ICA,110101,
2021,47,Dengue,ICA,PALPA,PALPA,110401,
2021,47,Dengue,ICA,SAN ANDRES,PISCO,110506,
2021,47,Dengue,ICA,SANTIAGO,ICA,110111,
2021,47,Dengue,ICA,LA TINGUIÑA,ICA,110102,
2021,47,Dengue,ICA,PISCO,PISCO,110501,
2021,47,Dengue,ICA,ICA,ICA,110101,
2021,48,Dengue,ICA,PALPA,PALPA,110401,
2021,48,Dengue,ICA,SAN ANDRES,PISCO,110506,
2021,53,Dengue,LIMA,PUENTE PIEDRA,LIMA,150125,
2021,49,Dengue,PIURA,VEINTISEIS DE OCTUBRE,PIURA,200115,
2021,49,Dengue,PIURA,PARIÑAS,TALARA,200701,
2021,50,Dengue,PIURA,LA UNION,PIURA,200110,
2021,50,Dengue,PIURA,RINCONADA LLICUAR,SECHURA,200806,
2021,50,Dengue,PIURA,BERNAL,SECHURA,200803,
2021,50,Dengue,PIURA,PAIMAS,AYABACA,200207,
2021,50,Dengue,PIURA,MARCAVELICA,SULLANA,200605,
2021,50,Dengue,PIURA,CATACAOS,PIURA,200105,
2021,50,Dengue,PIURA,PAITA,PAITA,200501,
2021,50,Dengue,PIURA,VEINTISEIS DE OCTUBRE,PIURA,200115,
2021,50,Dengue,PIURA,PARIÑAS,TALARA,200701,
2021,51,Dengue,PIURA,LA UNION,PIURA,200110,
2021,51,Dengue,PIURA,RINCONADA LLICUAR,SECHURA,200806,
2021,51,Dengue,PIURA,BERNAL,SECHURA,200803,
2021,51,Dengue,PIURA,PAIMAS,AYABACA,200207,
2021,51,Dengue,PIURA,MARCAVELICA,SULLANA,200605,
2021,51,Dengue,PIURA,CATACAOS,PIURA,200105,
2021,51,Dengue,PIURA,PAITA,PAITA,200501,
2021,51,Dengue,PIURA,VEINTISEIS DE OCTUBRE,PIURA,200115,
2021,51,Dengue,PIURA,PARIÑAS,TALARA,200701,
2021,52,Dengue,PIURA,LA UNION,PIURA,200110,
2021,52,Dengue,PIURA,RINCONADA LLICUAR,SECHURA,200806,
2021,46,Dengue,ICA,HUMAY,PISCO,110503,
2021,46,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,47,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,47,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,47,Dengue,ICA,HUMAY,PISCO,110503,
2021,47,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,48,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,48,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,48,Dengue,ICA,HUMAY,PISCO,110503,
2021,48,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,49,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,49,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,49,Dengue,ICA,HUMAY,PISCO,110503,
2021,49,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,50,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,50,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,50,Dengue,ICA,HUMAY,PISCO,110503,
2021,50,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,51,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,51,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,51,Dengue,ICA,HUMAY,PISCO,110503,
2021,51,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,52,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,52,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,52,Dengue,ICA,HUMAY,PISCO,110503,
2021,52,Dengue,ICA,INDEPENDENCIA,PISCO,110504,
2021,53,Dengue,ICA,SAN JUAN BAUTISTA,ICA,110110,
2021,53,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,
2021,53,Dengue,ICA,HUMAY,PISCO,110503,
2021,44,Dengue,ICA,NASCA,NASCA,110301,
2021,45,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,45,Dengue,ICA,NASCA,NASCA,110301,
2021,46,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,46,Dengue,ICA,NASCA,NASCA,110301,
2021,47,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,47,Dengue,ICA,NASCA,NASCA,110301,
2021,48,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,48,Dengue,ICA,NASCA,NASCA,110301,
2021,49,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,49,Dengue,ICA,NASCA,NASCA,110301,
2021,50,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,41,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,42,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,43,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,44,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,45,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,46,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,46,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,46,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,47,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,47,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,47,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,47,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,47,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,48,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,48,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,48,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,48,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,48,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,49,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,49,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,49,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,49,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,49,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,50,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,50,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,50,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,50,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,50,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,51,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,51,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,51,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,51,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,51,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,52,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,52,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,52,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,52,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,52,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,53,Dengue,ICA,PACHACUTEC,ICA,110105,
2021,53,Dengue,ICA,PUEBLO NUEVO,ICA,110107,
2021,53,Dengue,ICA,LOS AQUIJES,ICA,110103,
2021,53,Dengue,ICA,EL INGENIO,NASCA,110303,
2021,53,Dengue,ICA,SAN CLEMENTE,PISCO,110507,
2021,42,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,42,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,43,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,43,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,44,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,44,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,45,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,45,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,46,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,46,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,47,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,47,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,48,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,48,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,49,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,49,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,50,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,50,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,51,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,51,Dengue,PIURA,SALITRAL,SULLANA,200608,
2021,52,Dengue,PIURA,LAS LOMAS,PIURA,200111,
2021,50,Dengue,ICA,NASCA,NASCA,110301,
2021,51,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,51,Dengue,ICA,NASCA,NASCA,110301,
2021,52,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,52,Dengue,ICA,NASCA,NASCA,110301,
2021,53,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,
2021,53,Dengue,ICA,NASCA,NASCA,110301,
2021,41,Dengue,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,240202,
2021,41,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,
2021,41,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,
2021,42,Dengue,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,240202,
2021,42,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,
2021,42,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,
2021,43,Dengue,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,240202,
2021,43,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,
2021,43,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,
2021,44,Dengue,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,240202,
2021,43,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,43,Dengue,LIMA,RIMAC,LIMA,150128,
2021,43,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,44,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,44,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,44,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,44,Dengue,LIMA,RIMAC,LIMA,150128,
2021,44,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,45,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,45,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,45,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,45,Dengue,LIMA,RIMAC,LIMA,150128,
2021,45,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,46,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,46,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,46,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,46,Dengue,LIMA,RIMAC,LIMA,150128,
2021,46,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,47,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2021,47,Dengue,LIMA,PUCUSANA,LIMA,150124,
2021,47,Dengue,LIMA,EL AGUSTINO,LIMA,150111,
2021,47,Dengue,LIMA,RIMAC,LIMA,150128,
2021,47,Dengue,LIMA,SANTIAGO DE SURCO,LIMA,150140,
2021,48,Dengue,LIMA,PUEBLO LIBRE,LIMA,150121,
2019,8,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,9,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,10,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,11,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,12,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,13,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,14,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,15,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2019,16,Dengue,CUSCO,MEGANTONI,LA CONVENCION,80914,0
2021,47,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,48,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,49,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,50,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,51,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,52,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,53,Dengue,ICA,VISTA ALEGRE,NASCA,110305,
2021,41,Dengue,PIURA,LOBITOS,TALARA,200704,
2021,41,Dengue,PIURA,SAN JUAN DE BIGOTE,MORROPON,200407,
2021,41,Dengue,PIURA,EL ALTO,TALARA,200702,
2021,42,Dengue,PIURA,LOBITOS,TALARA,200704,
2021,42,Dengue,PIURA,SAN JUAN DE BIGOTE,MORROPON,200407,
2021,42,Dengue,PIURA,EL ALTO,TALARA,200702,
2021,43,Dengue,PIURA,LOBITOS,TALARA,200704,
2021,43,Dengue,PIURA,SAN JUAN DE BIGOTE,MORROPON,200407,
2021,43,Dengue,PIURA,EL ALTO,TALARA,200702,
2021,44,Dengue,PIURA,LOBITOS,TALARA,200704,
2020,22,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,9
2020,23,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,7
2020,24,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,6
2020,26,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,4
2020,14,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,19
2020,16,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,8
2020,24,Dengue,TUMBES,SAN JACINTO,TUMBES,240105,6
2020,25,Dengue,TUMBES,SAN JACINTO,TUMBES,240105,5
2020,27,Dengue,TUMBES,SAN JACINTO,TUMBES,240105,6
2020,11,Dengue,ICA,SUBTANJALLA,ICA,110112,89
2020,12,Dengue,ICA,SUBTANJALLA,ICA,110112,46
2020,14,Dengue,ICA,OCUCAJE,ICA,110104,28
2020,14,Dengue,ICA,SUBTANJALLA,ICA,110112,86
2020,15,Dengue,ICA,SUBTANJALLA,ICA,110112,76
2020,15,Dengue,ICA,ICA,ICA,110101,300
2020,16,Dengue,ICA,OCUCAJE,ICA,110104,6
2020,16,Dengue,ICA,SUBTANJALLA,ICA,110112,97
2020,16,Dengue,ICA,ICA,ICA,110101,444
2020,17,Dengue,ICA,SAN JOSE DE LOS MOLINOS,ICA,110109,21
2021,47,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,48,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,48,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,49,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,49,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,50,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,50,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,51,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,51,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,52,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,52,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,53,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,
2021,53,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,
2021,41,Dengue,PIURA,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,200306,
2021,41,Dengue,PIURA,BUENOS AIRES,MORROPON,200402,
2021,41,Dengue,PIURA,SALITRAL,MORROPON,200406,
2021,41,Dengue,PIURA,LA MATANZA,MORROPON,200404,
2021,42,Dengue,PIURA,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,200306,
2021,42,Dengue,PIURA,BUENOS AIRES,MORROPON,200402,
2019,47,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,48,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,49,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,50,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,51,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,52,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,53,Dengue,LA LIBERTAD,CHAO,VIRU,131202,0
2019,33,Dengue,PIURA,PIURA,PIURA,200101,1
2019,33,Dengue,PIURA,QUERECOTILLO,SULLANA,200607,0
2019,34,Dengue,PIURA,PIURA,PIURA,200101,0
2019,34,Dengue,PIURA,QUERECOTILLO,SULLANA,200607,0
2019,35,Dengue,PIURA,PIURA,PIURA,200101,0
2019,36,Dengue,PIURA,PIURA,PIURA,200101,0
2019,37,Dengue,PIURA,PIURA,PIURA,200101,0
2019,38,Dengue,PIURA,PIURA,PIURA,200101,0
2019,39,Dengue,PIURA,PIURA,PIURA,200101,0
2019,40,Dengue,PIURA,PIURA,PIURA,200101,0
2019,41,Dengue,PIURA,PIURA,PIURA,200101,0
2019,42,Dengue,PIURA,PIURA,PIURA,200101,1
2021,43,Dengue,ICA,RIO GRANDE,PALPA,110403,
2021,43,Dengue,ICA,TATE,ICA,110113,
2021,43,Dengue,ICA,OCUCAJE,ICA,110104,
2021,43,Dengue,ICA,SUNAMPE,CHINCHA,110210,
2021,43,Dengue,ICA,SALAS,ICA,110108,
2021,43,Dengue,ICA,SUBTANJALLA,ICA,110112,
2021,43,Dengue,ICA,PARCONA,ICA,110106,
2021,44,Dengue,ICA,ALTO LARAN,CHINCHA,110202,
2021,44,Dengue,ICA,CHANGUILLO,NASCA,110302,
2021,44,Dengue,ICA,RIO GRANDE,PALPA,110403,
2021,44,Dengue,ICA,TATE,ICA,110113,
2021,44,Dengue,ICA,OCUCAJE,ICA,110104,
2021,44,Dengue,ICA,SUNAMPE,CHINCHA,110210,
2021,44,Dengue,ICA,SALAS,ICA,110108,
2021,44,Dengue,ICA,SUBTANJALLA,ICA,110112,
2021,44,Dengue,ICA,PARCONA,ICA,110106,
2021,45,Dengue,ICA,ALTO LARAN,CHINCHA,110202,
2021,45,Dengue,ICA,CHANGUILLO,NASCA,110302,
2021,45,Dengue,ICA,RIO GRANDE,PALPA,110403,
2021,45,Dengue,ICA,TATE,ICA,110113,
2021,45,Dengue,ICA,OCUCAJE,ICA,110104,
2021,45,Dengue,ICA,SUNAMPE,CHINCHA,110210,
2021,45,Dengue,ICA,SALAS,ICA,110108,
