AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB07,NCONGLOME,SUB_CONGLOME
2023,08,006175,131,11,01,070104,8,1,20190061751311101,1,1,1,1,2, ,2,80, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,212.295944213867,18493,00
2023,08,006175,131,11,02,070104,8,1,20190061751311102,3,1,3,1,2, ,1,50, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,212.295944213867,18493,00
2023,08,006175,131,11,03,070104,8,1,20230061751311103,3,0,1,1,2, ,1,52, ,5, , , ,3,3,3, ,1, , , , , , , , ,2,212.295944213867,18493,00
2023,06,006180,031,12,01,070104,8,1,20190061800311201,1,0,1,1,2, ,1,83, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,031,12,02,070104,8,1,20190061800311202,3,1,1,1,2, ,2,44, ,5, , , ,2,2,2,2,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,031,12,03,070104,8,1,20190061800311203,5,1,3,1,2, ,1,19, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,075,11,01,070104,8,1,20190061800751101,1,0,1,1,2, ,1,69, ,4, , , ,1,1,1,1,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,147,11,01,070104,8,1,20200061801471101,1,0,1,1,2, ,2,57, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,147,11,02,070104,8,1,20190061801471101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,168,11,01,070104,8,1,20190061801681101,1,1,1,1,2, ,2,66, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,168,11,02,070104,8,1,20190061801681102,3,1,3,1,2, ,1,41, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,168,11,03,070104,8,1,20190061801681103,3,1,3,1,2, ,1,26, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,213,11,01,070104,8,1,20230061802131101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1, ,1, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,213,11,02,070104,8,1,20230061802131102,2,1,2,1,2, ,2,61, ,2, , , ,2,2,2, ,1, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,213,11,03,070104,8,1,20230061802131103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3, ,1, , , , , , , , ,2,89.6302490234375,18533,00
2023,06,006180,213,11,04,070104,8,1,20190061802131101,0, , , , , , , , , , , , , , , , , ,3, , , , , , , ,2,89.6302490234375,18533,00
2023,07,006186,070,11,01,080104,6,2,20190061860701101,1,1,1,1,2, ,1,41, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,248.454391479492,37538,00
2023,07,006186,070,11,02,080104,6,2,20190061860701102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,248.454391479492,37538,00
2023,07,006186,070,11,03,080104,6,2,20190061860701103,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,248.454391479492,37538,00
2023,07,006186,070,11,04,080104,6,2,20190061860701104,3,1,3,1,2, ,2,13, ,6,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,248.454391479492,37538,00
2023,07,006186,095,11,01,080104,6,2,20190061860951101,1,1,1,1,2, ,1,53, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,248.454391479492,37538,00
2023,07,006186,095,11,02,080104,6,2,20190061860951102,2,1,2,1,1, ,2,43, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,248.454391479492,37538,00
2023,07,006186,095,11,03,080104,6,2,20190061860951103,3,1,3,1,1, ,1,23, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,248.454391479492,37538,00
2023,07,006186,095,11,04,080104,6,2,20190061860951104,3,1,3,1,1, ,2,16, ,6,2,9, ,4,4,4,4,0, ,9, , , , , , ,2,248.454391479492,37538,00
2023,01,006193,011,11,01,080105,6,2,20230061930111101,1,1,1,1,2, ,1,53, ,1, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,011,11,02,080105,6,2,20230061930111102,2,1,2,1,2, ,2,50, ,1, , , ,2,2,2, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,011,11,03,080105,6,2,20230061930111103,3,1,3,1,2, ,2,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,011,11,04,080105,6,2,20230061930111104,3,1,3,1,2, ,2,12, ,6,2,9, ,4,4,0, , , ,9, , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,01,080105,6,2,20230061930211101,1,1,1,1,2, ,1,44, ,2, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,02,080105,6,2,20230061930211102,2,1,2,1,2, ,2,46, ,2, , , ,2,2,2, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,03,080105,6,2,20230061930211103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,04,080105,6,2,20230061930211104,3,1,3,1,2, ,2,2, , , , , ,0,4,0, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,05,080105,6,2,20230061930211105,7,2,1,1,2, ,1,87, ,2, , , ,5,5,5, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,021,11,06,080105,6,2,20230061930211106,7,2,2,1,2, ,2,78, ,2, , , ,6,6,6, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,032,11,01,080105,6,2,20230061930321101,1,1,1,1,2, ,2,41, ,5, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,032,11,02,080105,6,2,20230061930321102,3,1,3,1,1, ,1,23, ,6, , , ,2,2,2, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,032,11,03,080105,6,2,20230061930321103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,032,11,04,080105,6,2,20230061930321104,3,1,3,1,2, ,1,15, ,6,2,1,30,4,4,4, , , ,1,912,9411,5520,5610,1,0,2,621.483276367188,37618,00
2023,01,006193,032,11,05,080105,6,2,20230061930321105,3,1,3,1,2, ,1,0,6, , , , ,0,5,0, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,01,080105,6,2,20230061930431101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,02,080105,6,2,20230061930431102,2,1,2,1,2, ,2,53, ,2, , , ,2,2,2, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,03,080105,6,2,20230061930431103,3,1,3,1,2, ,1,28, ,6, , , ,3,3,3, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,04,080105,6,2,20230061930431104,3,1,3,1,2, ,2,26, ,6, , , ,4,4,4, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,05,080105,6,2,20230061930431105,3,2,1,1,2, ,2,31, ,1, , , ,5,5,5, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,06,080105,6,2,20230061930431106,4,2,2,1,2, ,1,46, ,1, , , ,6,6,6, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,07,080105,6,2,20230061930431107,5,2,3,1,2, ,1,4, , , , , ,7,7,0, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,043,11,08,080105,6,2,20230061930431108,5,2,3,1,2, ,2,3, , , , , ,8,8,0, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,053,11,01,080105,6,2,20230061930531101,1,1,1,1,2, ,2,25, ,5, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,053,11,02,080105,6,2,20230061930531102,3,1,3,1,2, ,1,6, , ,2,10, ,2,2,0, , , ,11, , , , , , ,2,621.483276367188,37618,00
2023,01,006193,064,11,01,080105,6,2,20230061930641101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,064,11,02,080105,6,2,20230061930641102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,064,11,03,080105,6,2,20230061930641103,6,0,1,1,2, ,2,77, ,3, , , ,3,3,3, , , , , , , , , , ,2,621.483276367188,37618,00
2023,01,006193,064,11,04,080105,6,2,20230061930641104,6,0,1,1,2, ,1,84, ,3, , , ,4,4,4, , , , , , , , , , ,2,621.483276367188,37618,00
